"","ensgenes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","annotation","protein_id","deleteok","gen_acr","old_locus","Description","GO.IDs","GO.Names","Enzyme.Codes","Enzyme.Names","InterPro.IDs","InterPro.GO.IDs","InterPro.GO.Names"
"214","NIS_RS01180",1514.12983212986,-0.89452621267951,0.291248965708952,-3.07134554281446,0.00213096383966445,0.00741904985303212,192,"  ribonuclease III","  WP_012081592.1"," transl_table 11"," ","NIS_0215","ribonuclease III","F:GO:0004525; C:GO:0005737; P:GO:0006364; P:GO:0006397; P:GO:0008033; P:GO:0016075; F:GO:0019843; F:GO:0046872; P:GO:0090502","F:ribonuclease III activity; C:cytoplasm; P:rRNA processing; P:mRNA processing; P:tRNA processing; P:rRNA catabolic process; F:rRNA binding; F:metal ion binding; P:RNA phosphodiester bond hydrolysis, endonucleolytic","EC:3.1.30; EC:3.1.26; EC:3.1.26.3","Acting on ester bonds; Acting on ester bonds; Ribonuclease III",NA,NA,NA
"215","NIS_RS01185",1555.27117956976,0.550051830592385,0.28040463412903,1.96163602039214,0.0498048754856435,0.100165947550314,1539,"  chorismate synthase","  WP_012081593.1"," transl_table 11","  aroC","NIS_0216","chorismate synthase","F:GO:0004107; P:GO:0009073; P:GO:0009423","F:chorismate synthase activity; P:aromatic amino acid family biosynthetic process; P:chorismate biosynthetic process","EC:4.2.3.5","Chorismate synthase",NA,NA,NA
"216","NIS_RS01190",1645.81404096621,-0.587607377920953,0.369974111461399,-1.58823917597883,0.112232265509591,0.191665618943534,193,"  YjfB family protein","  WP_041353953.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","NIS_RS01195",1640.86110649718,0.103249733555388,0.293339275026363,0.351980598391092,0.724852812839829,0.805346843654348,194,"  DUF2130 domain-containing protein","  WP_012081594.1"," transl_table 11"," ","NIS_0217","DUF2130 domain-containing protein","","","","",NA,NA,NA
"218","NIS_RS01200",404.807310775332,-0.379924235379021,0.437954697440807,-0.867496655702318,0.385669943378412,0.504631544143087,195,"  ribonuclease HII","  WP_012081595.1"," transl_table 11"," ","NIS_0218","ribonuclease HII","F:GO:0003723; F:GO:0004523; C:GO:0005737; P:GO:0006401; F:GO:0030145; P:GO:0090502","F:RNA binding; F:RNA-DNA hybrid ribonuclease activity; C:cytoplasm; P:RNA catabolic process; F:manganese ion binding; P:RNA phosphodiester bond hydrolysis, endonucleolytic","EC:3.1.30; EC:3.1.26; EC:3.1.26.4","Acting on ester bonds; Acting on ester bonds; Ribonuclease H",NA,NA,NA
"219","NIS_RS01205",1755.19678710283,-2.82027682111363,0.417137549970204,-6.7610236031618,1.37020197036262e-11,6.03193356286302e-10,196,"  prevent-host-death protein","  WP_012081596.1"," transl_table 11"," ","NIS_0219","prevent-host-death family protein","","","","",NA,NA,NA
"220","NIS_RS01210",1042.50537370929,-2.78643269377479,0.36768817743469,-7.57824935578662,3.50248751092746e-14,5.337252122421e-12,197,"  type II toxin-antitoxin system VapC family toxin","  WP_012081597.1"," transl_table 11"," ","NIS_0220","type II toxin-antitoxin system VapC family toxin","","","","",NA,NA,NA
"221","NIS_RS01215",314.757661662089,-1.9264569986001,0.39945144073568,-4.82275641577883,1.41587837388756e-06,1.36158012556857e-05,198,"  ATP-binding protein","  WP_012081598.1"," transl_table 11"," ","NIS_0221","ATP-binding protein","","","","",NA,NA,NA
"222","NIS_RS01220",6116.27901585981,0.383236541960663,0.332905959866318,1.15118558440515,0.249655894466127,0.359947836198979,1540,"  30S ribosomal protein S10","  WP_012081599.1"," transl_table 11","  rpsJ","NIS_0222","30S ribosomal protein S10","F:GO:0000049; F:GO:0003735; C:GO:0005840; P:GO:0006412","F:tRNA binding; F:structural constituent of ribosome; C:ribosome; P:translation","","",NA,NA,NA
"223","NIS_RS01225",7565.80894972024,1.14506674729378,0.363691461057497,3.14845650751409,0.00164135145938707,0.0060656786760084,199,"  50S ribosomal protein L3","  WP_012081600.1"," transl_table 11"," ","NIS_0223","50S ribosomal protein L3","F:GO:0003735; C:GO:0005840; P:GO:0006412","F:structural constituent of ribosome; C:ribosome; P:translation","","",NA,NA,NA
"224","NIS_RS01230",8803.2229015258,2.36986985242925,0.343055386841012,6.90812604417013,4.91097560787708e-12,2.77961219405843e-10,1541,"  50S ribosomal protein L4","  WP_012081601.1"," transl_table 11","  rplD","NIS_0224","50S ribosomal protein L4","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"225","NIS_RS01235",2837.0441257316,2.6976215768726,0.324020107667178,8.32547583634378,8.39906674998002e-17,3.49829185200122e-14,200,"  50S ribosomal protein L23","  WP_012081602.1"," transl_table 11"," ","NIS_0225","50S ribosomal protein L23","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"226","NIS_RS01240",10058.3564418859,2.91918545192875,0.339134534300885,8.60775048446941,7.4508215058473e-18,4.92002580102783e-15,1542,"  50S ribosomal protein L2","  WP_012081603.1"," transl_table 11","  rplB","NIS_0226","50S ribosomal protein L2","F:GO:0003735; P:GO:0006412; C:GO:0015934; F:GO:0016740; F:GO:0019843","F:structural constituent of ribosome; P:translation; C:large ribosomal subunit; F:transferase activity; F:rRNA binding","","",NA,NA,NA
"227","NIS_RS01245",3244.44731613578,3.03344501383109,0.376096212295721,8.0656090507126,7.28716556787759e-16,2.06226785570936e-13,1543,"  30S ribosomal protein S19","  WP_012081604.1"," transl_table 11","  rpsS","NIS_0227","30S ribosomal protein S19","F:GO:0003735; P:GO:0006412; C:GO:0015935; F:GO:0019843","F:structural constituent of ribosome; P:translation; C:small ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"228","NIS_RS01250",3249.65985292927,2.58874094922336,0.393985627918371,6.57064818049586,5.00967009900734e-11,1.83108003936985e-09,1544,"  50S ribosomal protein L22","  WP_012081605.1"," transl_table 11","  rplV","NIS_0228","50S ribosomal protein L22","F:GO:0003735; P:GO:0006412; C:GO:0015934; F:GO:0019843","F:structural constituent of ribosome; P:translation; C:large ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"229","NIS_RS01255",7628.12099606387,2.44966541318142,0.425938989201201,5.75121196999477,8.86059364578194e-09,1.80957072291691e-07,1545,"  30S ribosomal protein S3","  WP_012081606.1"," transl_table 11","  rpsC","NIS_0229","30S ribosomal protein S3","F:GO:0003729; F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:mRNA binding; F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"230","NIS_RS01260",7782.37862325074,2.58503469608791,0.415315296919305,6.22427036823104,4.83802162065179e-10,1.38155133202873e-08,1546,"  50S ribosomal protein L16","  WP_012081607.1"," transl_table 11","  rplP","NIS_0230","50S ribosomal protein L16","F:GO:0000049; F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:tRNA binding; F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"231","NIS_RS01265",2594.33334094859,2.31901042544829,0.425359208266305,5.45188720587525,4.98380650188583e-08,7.87054630134564e-07,1547,"  50S ribosomal protein L29","  WP_012081608.1"," transl_table 11","  rpmC","NIS_0231","50S ribosomal protein L29","F:GO:0003735; C:GO:0005840; P:GO:0006412","F:structural constituent of ribosome; C:ribosome; P:translation","","",NA,NA,NA
"232","NIS_RS01270",3457.43691135439,2.12271540311937,0.437276063315149,4.85440567458985,1.20748326503287e-06,1.18417046932184e-05,1548,"  30S ribosomal protein S17","  WP_012081609.1"," transl_table 11","  rpsQ","NIS_0232","30S ribosomal protein S17","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"233","NIS_RS01275",5221.3285104149,2.08313771572655,0.446683876658824,4.66356146836623,3.1078329713735e-06,2.79846232558677e-05,1549,"  50S ribosomal protein L14","  WP_012081610.1"," transl_table 11","  rplN","NIS_0233","50S ribosomal protein L14","F:GO:0003735; P:GO:0006412; C:GO:0015934; F:GO:0019843","F:structural constituent of ribosome; P:translation; C:large ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"234","NIS_RS01280",2753.08874642736,1.83571917098548,0.438899429528604,4.18255082481452,2.88256549361437e-05,0.000190982014811039,201,"  50S ribosomal protein L24","  WP_012081611.1"," transl_table 11"," ","NIS_0234","50S ribosomal protein L24","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"235","NIS_RS01285",6600.79320229501,1.87750338232285,0.440137639760447,4.26571874958187,1.99259669496001e-05,0.000138502949218098,1550,"  50S ribosomal protein L5","  WP_012081612.1"," transl_table 11","  rplE","NIS_0235","50S ribosomal protein L5","F:GO:0000049; F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:tRNA binding; F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"236","NIS_RS01290",2767.30100098786,2.21298379861459,0.447243154557686,4.94805515984518,7.49586691126992e-07,7.98350126409985e-06,202,"  type Z 30S ribosomal protein S14","  WP_012081613.1"," transl_table 11"," ","NIS_0236","type Z 30S ribosomal protein S14","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0008270; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:zinc ion binding; F:rRNA binding","","",NA,NA,NA
"237","NIS_RS01295",4099.85123780888,1.83397146493221,0.451455927933344,4.06234883951505,4.85814059216886e-05,0.000296122354248816,1551,"  30S ribosomal protein S8","  WP_012081614.1"," transl_table 11","  rpsH","NIS_0237","30S ribosomal protein S8","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"238","NIS_RS01300",6435.52613344131,2.08635991316696,0.449356275540088,4.6429971644645,3.43391065301166e-06,3.06422387550275e-05,1552,"  50S ribosomal protein L6","  WP_012081615.1"," transl_table 11","  rplF","NIS_0238","50S ribosomal protein L6","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"239","NIS_RS01305",3049.30911502891,1.71429420543305,0.473852861012912,3.61777747161546,0.000297143701589762,0.00138830583219179,203,"  50S ribosomal protein L18","  WP_012081616.1"," transl_table 11"," ","NIS_0239","50S ribosomal protein L18","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"240","NIS_RS01310",3534.35746784077,1.63248559904885,0.450023533089518,3.6275560698825,0.000286116654177955,0.00134951688553935,1553,"  30S ribosomal protein S5","  WP_012081617.1"," transl_table 11","  rpsE","NIS_0240","30S ribosomal protein S5","F:GO:0003735; P:GO:0006412; C:GO:0015935; F:GO:0019843","F:structural constituent of ribosome; P:translation; C:small ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"241","NIS_RS01315",5399.44059610275,2.13787752553715,0.399822136424643,5.34707143695155,8.93887425297823e-08,1.28318187646014e-06,204,"  50S ribosomal protein L15","  WP_012081618.1"," transl_table 11"," ","NIS_0241","50S ribosomal protein L15","F:GO:0003735; P:GO:0006412; C:GO:0015934; F:GO:0019843","F:structural constituent of ribosome; P:translation; C:large ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"242","NIS_RS01320",2296.95746955153,1.21604620843814,0.397380714433419,3.06015406452718,0.00221223160510318,0.00763489688102682,1554,"  preprotein translocase subunit SecY","  WP_012081619.1"," transl_table 11","  secY","NIS_0242","preprotein translocase subunit SecY","C:GO:0005886; P:GO:0006605; C:GO:0016021; P:GO:0043952; P:GO:0065002","C:plasma membrane; P:protein targeting; C:integral component of membrane; P:protein transport by the Sec complex; P:intracellular protein transmembrane transport","","",NA,NA,NA
"243","NIS_RS01325",983.456860406645,1.24676308879388,0.427702383248919,2.91502488090715,0.00355660186824039,0.011291070995167,1555,"  type I methionyl aminopeptidase","  WP_012081620.1"," transl_table 11","  map","NIS_0243","type I methionyl aminopeptidase","P:GO:0006508; F:GO:0046872; F:GO:0070006; P:GO:0070084","P:proteolysis; F:metal ion binding; F:metalloaminopeptidase activity; P:protein initiator methionine removal","EC:3.4.11","Acting on peptide bonds (peptidases)",NA,NA,NA
"244","NIS_RS01330",217.480144363878,0.189618462595999,0.508540252407781,0.372868148977812,0.709246578696821,0.792476652451982,1556,"  translation initiation factor IF-1","  WP_012081621.1"," transl_table 11","  infA","NIS_0244","translation initiation factor IF-1","F:GO:0003743; C:GO:0005737; P:GO:0006413; F:GO:0019843; F:GO:0043022","F:translation initiation factor activity; C:cytoplasm; P:translational initiation; F:rRNA binding; F:ribosome binding","","",NA,NA,NA
"245","NIS_RS01335",4017.45324468747,-0.576494403479724,0.319844674541559,-1.80241989117382,0.0714793679879355,0.132833609741182,1557,"  50S ribosomal protein L36","  WP_012081622.1"," transl_table 11","  rpmJ","NIS_0245","50S ribosomal protein L36","F:GO:0003735; C:GO:0005840; P:GO:0006412","F:structural constituent of ribosome; C:ribosome; P:translation","","",NA,NA,NA
"246","NIS_RS01340",10007.0239786745,-0.24877200347425,0.34951535097386,-0.711762738835627,0.476611709887661,0.59232609616528,1558,"  30S ribosomal protein S13","  WP_012081623.1"," transl_table 11","  rpsM","NIS_0246","30S ribosomal protein S13","F:GO:0000049; F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:tRNA binding; F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"247","NIS_RS01345",7668.33095971856,0.210804241219934,0.312935598788807,0.673634581798414,0.500543661676287,0.616652359316371,1559,"  30S ribosomal protein S11","  WP_012081624.1"," transl_table 11","  rpsK","NIS_0247","30S ribosomal protein S11","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"248","NIS_RS01350",20066.3382944392,0.938584628015806,0.310083984985035,3.02687231029072,0.00247098314657762,0.00836755147584661,1560,"  30S ribosomal protein S4","  WP_012081625.1"," transl_table 11","  rpsD","NIS_0248","30S ribosomal protein S4","F:GO:0003735; P:GO:0006412; C:GO:0015935; F:GO:0019843","F:structural constituent of ribosome; P:translation; C:small ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"249","NIS_RS01355",27065.7042188236,0.300801156568296,0.271174110087816,1.10925470160439,0.267320320582294,0.378799395617686,205,"  DNA-directed RNA polymerase subunit alpha","  WP_012081626.1"," transl_table 11"," ","NIS_0249","DNA-directed RNA polymerase subunit alpha","F:GO:0003677; F:GO:0003899; P:GO:0006351; F:GO:0046983","F:DNA binding; F:DNA-directed 5'-3' RNA polymerase activity; P:transcription, DNA-templated; F:protein dimerization activity","EC:2.7.7.6","DNA-directed RNA polymerase",NA,NA,NA
"250","NIS_RS01360",15884.576390104,0.71620576586951,0.304973926020175,2.34841638829849,0.018853431577867,0.0449983710310295,1561,"  50S ribosomal protein L17","  WP_012081627.1"," transl_table 11","  rplQ","NIS_0250","50S ribosomal protein L17","F:GO:0003735; C:GO:0005840; P:GO:0006412","F:structural constituent of ribosome; C:ribosome; P:translation","","",NA,NA,NA
"251","NIS_RS01365",6684.62847772506,-0.342647559932314,0.333403571768745,-1.02772612217238,0.304078676478854,0.420362776067418,206,"  NifU family protein","  WP_012081628.1"," transl_table 11"," ","NIS_0251","NifU family protein","F:GO:0005506; P:GO:0016226; F:GO:0051536","F:iron ion binding; P:iron-sulfur cluster assembly; F:iron-sulfur cluster binding","","",NA,NA,NA
"252","NIS_RS01370",4826.28203064135,-0.544441953300207,0.30660838138747,-1.77569168473636,0.0757837486981646,0.139102481773468,207,"  hypothetical protein","  WP_012081629.1"," transl_table 11"," ","NIS_0252","MULTISPECIES: tetratricopeptide repeat protein","","","","",NA,NA,NA
"253","NIS_RS01375",4593.71387992656,0.385293119422173,0.313468762271106,1.22912763820769,0.219023954184022,0.32574058050942,208,"  UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase","  WP_012081630.1"," transl_table 11"," ","NIS_0253","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase","F:GO:0000287; F:GO:0004326; F:GO:0005524; C:GO:0005737; P:GO:0007049; P:GO:0008360; F:GO:0008765; P:GO:0009252; P:GO:0046901; P:GO:0051301; P:GO:0071555","F:magnesium ion binding; F:tetrahydrofolylpolyglutamate synthase activity; F:ATP binding; C:cytoplasm; P:cell cycle; P:regulation of cell shape; F:UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity; P:peptidoglycan biosynthetic process; P:tetrahydrofolylpolyglutamate biosynthetic process; P:cell division; P:cell wall organization","EC:6.3.2.17; EC:6.3.2.13","Tetrahydrofolate synthase; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",NA,NA,NA
"254","NIS_RS01380",14189.3267265148,0.406372175457842,0.401422912634045,1.01232929827379,0.311380630817095,0.427177998371652,209,"  (2Fe-2S) ferredoxin domain-containing protein","  WP_012081631.1"," transl_table 11"," ","NIS_0254","(2Fe-2S) ferredoxin domain-containing protein","","","","",NA,NA,NA
"255","NIS_RS01385",6072.13427228764,-0.110453427572052,0.37659592512807,-0.293294271663959,0.769297231780661,0.838328253083208,210,"  aspartate 1-decarboxylase","  WP_012081632.1"," transl_table 11"," ","NIS_0255","aspartate 1-decarboxylase","F:GO:0004068; C:GO:0005737; P:GO:0006523; P:GO:0015940","F:aspartate 1-decarboxylase activity; C:cytoplasm; P:alanine biosynthetic process; P:pantothenate biosynthetic process","EC:4.1.1.11","Aspartate 1-decarboxylase",NA,NA,NA
"256","NIS_RS01390",2639.53709785995,-0.0430517187709427,0.438359169665823,-0.0982110601308113,0.92176470020955,0.950554852220259,211,"  YbaB/EbfC family nucleoid-associated protein","  WP_012081633.1"," transl_table 11"," ","NIS_0256","YbaB/EbfC family nucleoid-associated protein","F:GO:0003677; C:GO:0005737; C:GO:0043590","F:DNA binding; C:cytoplasm; C:bacterial nucleoid","","",NA,NA,NA
"257","NIS_RS01395",3558.68814457795,0.401643019989158,0.437284574462652,0.918493455852425,0.358360583471007,0.476451218695345,212,"  polyprenyl synthetase family protein","  WP_012081634.1"," transl_table 11"," ","NIS_0257","geranyl transferase","F:GO:0004337; P:GO:0008299","F:geranyltranstransferase activity; P:isoprenoid biosynthetic process","EC:2.5.1.10","(2E,6E)-farnesyl diphosphate synthase",NA,NA,NA
"258","NIS_RS01400",4243.2733273843,0.815340569111268,0.3096959984264,2.63271263837474,0.00847059812936873,0.0230498006789553,1562,"  transketolase","  WP_012081635.1"," transl_table 11","  tkt","NIS_0258","transketolase","F:GO:0004802; C:GO:0016021; F:GO:0046872","F:transketolase activity; C:integral component of membrane; F:metal ion binding","EC:2.2.1.1","Transketolase",NA,NA,NA
"259","NIS_RS01405",119.262517459985,0.912948941549854,0.464069838482369,1.96726627297184,0.0491525211635416,0.0990550807985513,213,"  DDE-type integrase/transposase/recombinase","  WP_012081636.1"," transl_table 11"," ","NIS_0259","DDE-type integrase/transposase/recombinase","F:GO:0003677; P:GO:0015074; P:GO:0032196","F:DNA binding; P:DNA integration; P:transposition","","",NA,NA,NA
"260","NIS_RS01430",93402.2937290283,1.41176071535176,0.374702725651515,3.76768200150414,0.00016477040677822,0.000839100709068517,1563,"  elongation factor Tu","  WP_012081637.1"," transl_table 11","  tuf","NIS_0260","elongation factor Tu","F:GO:0003746; F:GO:0003924; F:GO:0005525; C:GO:0005737; P:GO:0006414","F:translation elongation factor activity; F:GTPase activity; F:GTP binding; C:cytoplasm; P:translational elongation","EC:3.6.1.15","Nucleoside-triphosphate phosphatase",NA,NA,NA
"261","NIS_RS01435",8497.22348021626,1.36072883046677,0.398085805042486,3.41817973218499,0.000630414620830437,0.00262363731904432,1564,"  50S ribosomal protein L33","  WP_012081638.1"," transl_table 11","  rpmG","NIS_0261","50S ribosomal protein L33","F:GO:0003735; C:GO:0005840; P:GO:0006412","F:structural constituent of ribosome; C:ribosome; P:translation","","",NA,NA,NA
"262","NIS_RS01445",1433.4738357637,0.0356581192915989,0.349349322919647,0.102070097040951,0.918701036126094,0.94838288304627,1565,"  preprotein translocase subunit SecE","  WP_012081639.1"," transl_table 11","  secE","NIS_0262","preprotein translocase subunit SecE","C:GO:0005886; P:GO:0006605; P:GO:0009306; F:GO:0015450; C:GO:0016021; P:GO:0043952; P:GO:0065002","C:plasma membrane; P:protein targeting; P:protein secretion; F:P-P-bond-hydrolysis-driven protein transmembrane transporter activity; C:integral component of membrane; P:protein transport by the Sec complex; P:intracellular protein transmembrane transport","EC:7.4.2.3; EC:7.4.2.4","n/a; n/a",NA,NA,NA
"263","NIS_RS01450",4454.90240345898,0.625966938038802,0.341272591812778,1.83421391889041,0.0666222460974678,0.126295377530224,1566,"  transcription termination/antitermination protein NusG","  WP_012081640.1"," transl_table 11","  nusG","NIS_0263","transcription termination/antitermination protein NusG","P:GO:0031564; P:GO:0032784","P:transcription antitermination; P:regulation of DNA-templated transcription, elongation","","",NA,NA,NA
"264","NIS_RS01455",3448.88624024281,1.66607756297097,0.311324272039104,5.35158261852999,8.71883144862945e-08,1.26073029925073e-06,1567,"  50S ribosomal protein L11","  WP_012081641.1"," transl_table 11","  rplK","NIS_0264","50S ribosomal protein L11","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0070180","F:structural constituent of ribosome; C:ribosome; P:translation; F:large ribosomal subunit rRNA binding","","",NA,NA,NA
"265","NIS_RS01460",8546.16010291312,2.37353156269415,0.353900139713368,6.7067833446365,1.98961320335234e-11,8.56831251269778e-10,214,"  50S ribosomal protein L1","  WP_012081642.1"," transl_table 11"," ","NIS_0265","50S ribosomal protein L1","F:GO:0000049; F:GO:0003735; P:GO:0006417; C:GO:0015934; F:GO:0019843","F:tRNA binding; F:structural constituent of ribosome; P:regulation of translation; C:large ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"266","NIS_RS01465",21866.9638212614,2.25957359219393,0.530704801046261,4.25768447494593,2.06555197665425e-05,0.000142078418949724,215,"  50S ribosomal protein L10","  WP_012081643.1"," transl_table 11"," ","NIS_0266","50S ribosomal protein L10","F:GO:0003735; P:GO:0006412; C:GO:0015934; P:GO:0042254; F:GO:0070180","F:structural constituent of ribosome; P:translation; C:large ribosomal subunit; P:ribosome biogenesis; F:large ribosomal subunit rRNA binding","","",NA,NA,NA
"267","NIS_RS01470",13768.1373734549,1.64381482693499,0.530196392767135,3.10038855292053,0.00193266929064489,0.00682463077498669,1568,"  50S ribosomal protein L7/L12","  WP_012081644.1"," transl_table 11","  rplL","NIS_0267","50S ribosomal protein L7/L12","F:GO:0003735; C:GO:0005840; P:GO:0006412","F:structural constituent of ribosome; C:ribosome; P:translation","","",NA,NA,NA
"268","NIS_RS01475",33111.9703577218,0.704111036375274,0.286254268822492,2.45973986439272,0.013903775313657,0.0347331385830448,1569,"  DNA-directed RNA polymerase subunit beta","  WP_012081645.1"," transl_table 11","  rpoB","NIS_0268","DNA-directed RNA polymerase subunit beta","F:GO:0003677; F:GO:0003899; P:GO:0006351; F:GO:0032549","F:DNA binding; F:DNA-directed 5'-3' RNA polymerase activity; P:transcription, DNA-templated; F:ribonucleoside binding","EC:2.7.7.6","DNA-directed RNA polymerase",NA,NA,NA
"269","NIS_RS01480",13997.5582605108,1.38756831200707,0.351347562857693,3.9492754716192,7.83880998161639e-05,0.000443676644959488,1570,"  DNA-directed RNA polymerase subunit beta'","  WP_012081646.1"," transl_table 11","  rpoC","NIS_0269","DNA-directed RNA polymerase subunit beta'","F:GO:0000287; F:GO:0003677; F:GO:0003899; P:GO:0006351; F:GO:0008270","F:magnesium ion binding; F:DNA binding; F:DNA-directed 5'-3' RNA polymerase activity; P:transcription, DNA-templated; F:zinc ion binding","EC:2.7.7.6","DNA-directed RNA polymerase",NA,NA,NA
"270","NIS_RS01485",16335.6905211532,0.702198615853999,0.379464956258942,1.85049661179998,0.0642420059300019,0.122858287313838,216,"  30S ribosomal protein S12","  WP_012081647.1"," transl_table 11"," ","NIS_0270","30S ribosomal protein S12","F:GO:0000049; F:GO:0003735; P:GO:0006412; C:GO:0015935; F:GO:0019843","F:tRNA binding; F:structural constituent of ribosome; P:translation; C:small ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"271","NIS_RS01490",14115.4079700904,0.686163994384189,0.323318134463009,2.12225644417942,0.0338162089417576,0.0739402979179049,1571,"  30S ribosomal protein S7","  WP_012081648.1"," transl_table 11","  rpsG","NIS_0271","30S ribosomal protein S7","F:GO:0000049; F:GO:0003735; P:GO:0006412; C:GO:0015935; F:GO:0019843","F:tRNA binding; F:structural constituent of ribosome; P:translation; C:small ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"272","NIS_RS01495",33687.6210771529,1.1240510058561,0.369349504778142,3.04332614857921,0.00233978592883492,0.00799157918107238,1572,"  elongation factor G","  WP_012081649.1"," transl_table 11","  fusA","NIS_0272","elongation factor G","F:GO:0003746; F:GO:0003924; F:GO:0005525; C:GO:0005737; P:GO:0006414","F:translation elongation factor activity; F:GTPase activity; F:GTP binding; C:cytoplasm; P:translational elongation","EC:3.6.1.15","Nucleoside-triphosphate phosphatase",NA,NA,NA
"273","NIS_RS01505",4503.02728004045,-0.350358102376324,0.333733852009307,-1.04981289811305,0.293804143966324,0.408152881625027,1573,"  chemotaxis-specific protein-glutamate methyltransferase CheB","  WP_012081650.1"," transl_table 11","  cheB","NIS_0273","chemotaxis-specific protein-glutamate methyltransferase CheB","F:GO:0000156; P:GO:0000160; C:GO:0005737; P:GO:0006482; P:GO:0006935; F:GO:0008984; P:GO:0018277; F:GO:0050568","F:phosphorelay response regulator activity; P:phosphorelay signal transduction system; C:cytoplasm; P:protein demethylation; P:chemotaxis; F:protein-glutamate methylesterase activity; P:protein deamination; F:protein-glutamine glutaminase activity","EC:3.5.1.44; EC:3.1.1.61; EC:3.1.1.1","Protein-glutamine glutaminase; Protein-glutamate methylesterase; Carboxylesterase",NA,NA,NA
"274","NIS_RS01510",1664.36382803437,-1.34986119985342,0.338713318092427,-3.98526165860733,6.74058063600799e-05,0.000392737948233289,218,"  hypothetical protein","  WP_012081651.1"," transl_table 11"," ","NIS_0274","hypothetical protein NIS_0274","","","","",NA,NA,NA
"275","NIS_RS01515",2774.98338930099,-0.792949083112255,0.31051248327386,-2.55367859852805,0.0106591597162817,0.0275303720964199,219,"  methyltransferase domain-containing protein","  WP_012081652.1"," transl_table 11"," ","NIS_0275","protein-glutamate O-methyltransferase CheR","F:GO:0008757; P:GO:0032259","F:S-adenosylmethionine-dependent methyltransferase activity; P:methylation","","",NA,NA,NA
"276","NIS_RS01520",1677.31403210851,-2.29757425368256,0.324920067422641,-7.07119837782743,1.53601366380852e-12,1.01428102266823e-10,220,"  chemotaxis protein CheW","  WP_012081653.1"," transl_table 11"," ","NIS_0276","Chemotaxis signal transduction protein","P:GO:0006935; P:GO:0007165","P:chemotaxis; P:signal transduction","","",NA,NA,NA
"277","NIS_RS01525",6293.15964053706,-0.937675146155038,0.352721597079546,-2.65840014878242,0.00785126120413445,0.021631917170223,221,"  methyl-accepting chemotaxis protein","  WP_012081654.1"," transl_table 11"," ","NIS_0277","methyl-accepting chemotaxis protein","P:GO:0007165; C:GO:0016020","P:signal transduction; C:membrane","","",NA,NA,NA
