"","ensgenes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","annotation","protein_id","deleteok","gen_acr","old_locus","Description","GO.IDs","GO.Names","Enzyme.Codes","Enzyme.Names","InterPro.IDs","InterPro.GO.IDs","InterPro.GO.Names"
"238","NIS_RS01300",6435.52613344131,2.08635991316696,0.449356275540088,4.6429971644645,3.43391065301166e-06,3.06422387550275e-05,1552,"  50S ribosomal protein L6","  WP_012081615.1"," transl_table 11","  rplF","NIS_0238","50S ribosomal protein L6","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"239","NIS_RS01305",3049.30911502891,1.71429420543305,0.473852861012912,3.61777747161546,0.000297143701589762,0.00138830583219179,203,"  50S ribosomal protein L18","  WP_012081616.1"," transl_table 11"," ","NIS_0239","50S ribosomal protein L18","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0019843","F:structural constituent of ribosome; C:ribosome; P:translation; F:rRNA binding","","",NA,NA,NA
"240","NIS_RS01310",3534.35746784077,1.63248559904885,0.450023533089518,3.6275560698825,0.000286116654177955,0.00134951688553935,1553,"  30S ribosomal protein S5","  WP_012081617.1"," transl_table 11","  rpsE","NIS_0240","30S ribosomal protein S5","F:GO:0003735; P:GO:0006412; C:GO:0015935; F:GO:0019843","F:structural constituent of ribosome; P:translation; C:small ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"241","NIS_RS01315",5399.44059610275,2.13787752553715,0.399822136424643,5.34707143695155,8.93887425297823e-08,1.28318187646014e-06,204,"  50S ribosomal protein L15","  WP_012081618.1"," transl_table 11"," ","NIS_0241","50S ribosomal protein L15","F:GO:0003735; P:GO:0006412; C:GO:0015934; F:GO:0019843","F:structural constituent of ribosome; P:translation; C:large ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"242","NIS_RS01320",2296.95746955153,1.21604620843814,0.397380714433419,3.06015406452718,0.00221223160510318,0.00763489688102682,1554,"  preprotein translocase subunit SecY","  WP_012081619.1"," transl_table 11","  secY","NIS_0242","preprotein translocase subunit SecY","C:GO:0005886; P:GO:0006605; C:GO:0016021; P:GO:0043952; P:GO:0065002","C:plasma membrane; P:protein targeting; C:integral component of membrane; P:protein transport by the Sec complex; P:intracellular protein transmembrane transport","","",NA,NA,NA
"243","NIS_RS01325",983.456860406645,1.24676308879388,0.427702383248919,2.91502488090715,0.00355660186824039,0.011291070995167,1555,"  type I methionyl aminopeptidase","  WP_012081620.1"," transl_table 11","  map","NIS_0243","type I methionyl aminopeptidase","P:GO:0006508; F:GO:0046872; F:GO:0070006; P:GO:0070084","P:proteolysis; F:metal ion binding; F:metalloaminopeptidase activity; P:protein initiator methionine removal","EC:3.4.11","Acting on peptide bonds (peptidases)",NA,NA,NA
"260","NIS_RS01430",93402.2937290283,1.41176071535176,0.374702725651515,3.76768200150414,0.00016477040677822,0.000839100709068517,1563,"  elongation factor Tu","  WP_012081637.1"," transl_table 11","  tuf","NIS_0260","elongation factor Tu","F:GO:0003746; F:GO:0003924; F:GO:0005525; C:GO:0005737; P:GO:0006414","F:translation elongation factor activity; F:GTPase activity; F:GTP binding; C:cytoplasm; P:translational elongation","EC:3.6.1.15","Nucleoside-triphosphate phosphatase",NA,NA,NA
"261","NIS_RS01435",8497.22348021626,1.36072883046677,0.398085805042486,3.41817973218499,0.000630414620830437,0.00262363731904432,1564,"  50S ribosomal protein L33","  WP_012081638.1"," transl_table 11","  rpmG","NIS_0261","50S ribosomal protein L33","F:GO:0003735; C:GO:0005840; P:GO:0006412","F:structural constituent of ribosome; C:ribosome; P:translation","","",NA,NA,NA
"264","NIS_RS01455",3448.88624024281,1.66607756297097,0.311324272039104,5.35158261852999,8.71883144862945e-08,1.26073029925073e-06,1567,"  50S ribosomal protein L11","  WP_012081641.1"," transl_table 11","  rplK","NIS_0264","50S ribosomal protein L11","F:GO:0003735; C:GO:0005840; P:GO:0006412; F:GO:0070180","F:structural constituent of ribosome; C:ribosome; P:translation; F:large ribosomal subunit rRNA binding","","",NA,NA,NA
"265","NIS_RS01460",8546.16010291312,2.37353156269415,0.353900139713368,6.7067833446365,1.98961320335234e-11,8.56831251269778e-10,214,"  50S ribosomal protein L1","  WP_012081642.1"," transl_table 11"," ","NIS_0265","50S ribosomal protein L1","F:GO:0000049; F:GO:0003735; P:GO:0006417; C:GO:0015934; F:GO:0019843","F:tRNA binding; F:structural constituent of ribosome; P:regulation of translation; C:large ribosomal subunit; F:rRNA binding","","",NA,NA,NA
"266","NIS_RS01465",21866.9638212614,2.25957359219393,0.530704801046261,4.25768447494593,2.06555197665425e-05,0.000142078418949724,215,"  50S ribosomal protein L10","  WP_012081643.1"," transl_table 11"," ","NIS_0266","50S ribosomal protein L10","F:GO:0003735; P:GO:0006412; C:GO:0015934; P:GO:0042254; F:GO:0070180","F:structural constituent of ribosome; P:translation; C:large ribosomal subunit; P:ribosome biogenesis; F:large ribosomal subunit rRNA binding","","",NA,NA,NA
"267","NIS_RS01470",13768.1373734549,1.64381482693499,0.530196392767135,3.10038855292053,0.00193266929064489,0.00682463077498669,1568,"  50S ribosomal protein L7/L12","  WP_012081644.1"," transl_table 11","  rplL","NIS_0267","50S ribosomal protein L7/L12","F:GO:0003735; C:GO:0005840; P:GO:0006412","F:structural constituent of ribosome; C:ribosome; P:translation","","",NA,NA,NA
"269","NIS_RS01480",13997.5582605108,1.38756831200707,0.351347562857693,3.9492754716192,7.83880998161639e-05,0.000443676644959488,1570,"  DNA-directed RNA polymerase subunit beta'","  WP_012081646.1"," transl_table 11","  rpoC","NIS_0269","DNA-directed RNA polymerase subunit beta'","F:GO:0000287; F:GO:0003677; F:GO:0003899; P:GO:0006351; F:GO:0008270","F:magnesium ion binding; F:DNA binding; F:DNA-directed 5'-3' RNA polymerase activity; P:transcription, DNA-templated; F:zinc ion binding","EC:2.7.7.6","DNA-directed RNA polymerase",NA,NA,NA
"272","NIS_RS01495",33687.6210771529,1.1240510058561,0.369349504778142,3.04332614857921,0.00233978592883492,0.00799157918107238,1572,"  elongation factor G","  WP_012081649.1"," transl_table 11","  fusA","NIS_0272","elongation factor G","F:GO:0003746; F:GO:0003924; F:GO:0005525; C:GO:0005737; P:GO:0006414","F:translation elongation factor activity; F:GTPase activity; F:GTP binding; C:cytoplasm; P:translational elongation","EC:3.6.1.15","Nucleoside-triphosphate phosphatase",NA,NA,NA
"278","NIS_RS01530",18507.8582655636,1.87456685408291,0.34167486279845,5.4864055222836,4.10194645545482e-08,6.77162994021334e-07,222,"  RNA-binding protein","  WP_012081655.1"," transl_table 11"," ","NIS_0278","RNA-binding protein","F:GO:0003676","F:nucleic acid binding","","",NA,NA,NA
"279","NIS_RS01535",4324.81865312422,1.11678250456588,0.289595171140122,3.85635748057939,0.000115089146880351,0.000616193513432365,223,"  DNA polymerase IV","  WP_012081656.1"," transl_table 11"," ","NIS_0279","DNA polymerase IV","F:GO:0003684; F:GO:0003887; P:GO:0006281; P:GO:0071897","F:damaged DNA binding; F:DNA-directed DNA polymerase activity; P:DNA repair; P:DNA biosynthetic process","EC:2.7.7.7","DNA-directed DNA polymerase",NA,NA,NA
"281","NIS_RS01545",745.144815271961,1.41932617220611,0.330385961458766,4.29596392637055,1.73935868091903e-05,0.000121755107664332,225,"  metallophosphoesterase","  WP_012081658.1"," transl_table 11"," ","NIS_0281","protein phosphatase","F:GO:0016787","F:hydrolase activity","","",NA,NA,NA
"291","NIS_RS01595",8482.90915449047,1.05810771014794,0.319019872083387,3.31674545299602,0.000910725502532762,0.00362278558336828,1576,"  NADH dehydrogenase (quinone) subunit D","  WP_012081668.1"," transl_table 11","  nuoD","NIS_0291","NADH-quinone oxidoreductase subunit D","C:GO:0005886; F:GO:0048038; F:GO:0050136; F:GO:0051287; P:GO:0055114","C:plasma membrane; F:quinone binding; F:NADH dehydrogenase (quinone) activity; F:NAD binding; P:oxidation-reduction process","EC:1.6.5.11; EC:1.6.99.3","NADH dehydrogenase (quinone); NADH dehydrogenase",NA,NA,NA
"324","NIS_RS01775",2320.9472309756,1.59221788648652,0.352147467865013,4.52145203865801,6.14168764383359e-06,4.96599315201401e-05,254,"  hypothetical protein","  WP_012081702.1"," transl_table 11"," ","NIS_0325","hypothetical protein","","","","",NA,NA,NA
"325","NIS_RS01780",15558.7752276918,1.47725214853496,0.294523595873181,5.01573445806715,5.28312544072773e-07,5.80305151795573e-06,255,"  FAD-dependent oxidoreductase","  WP_012081703.1"," transl_table 11"," ","NIS_0326","sulfide:quinone reductase","F:GO:0016491; P:GO:0055114","F:oxidoreductase activity; P:oxidation-reduction process","","",NA,NA,NA
"332","NIS_RS01820",2104.34192939756,1.17110814827986,0.289450232266307,4.04597411828085,5.2105990160179e-05,0.000311848841411826,262,"  type II secretion system protein","  WP_158297264.1"," transl_table 11"," ","NIS_0334","prepilin-type N-terminal cleavage/methylation domain-containing protein","C:GO:0016020","C:membrane","","",NA,NA,NA
"341","NIS_RS01870",1809.56124361373,1.73806141595762,0.273343342902073,6.35852842620827,2.03695693868667e-10,6.20801799313585e-09,1590,"  magnesium transporter","  WP_041353961.1"," transl_table 11","  mgtE","NIS_0344","magnesium transporter","C:GO:0005886; F:GO:0015095; C:GO:0016021; F:GO:0046872; P:GO:1903830","C:plasma membrane; F:magnesium ion transmembrane transporter activity; C:integral component of membrane; F:metal ion binding; P:magnesium ion transmembrane transport","","",NA,NA,NA
"342","NIS_RS01875",713.238850129705,1.45259761571558,0.332663209234909,4.36657128107554,1.26212111605802e-05,9.29465401825625e-05,271,"  NUDIX domain-containing protein","  WP_012081722.1"," transl_table 11"," ","NIS_0345","NUDIX hydrolase","F:GO:0016818; F:GO:0046872","F:hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides; F:metal ion binding","","",NA,NA,NA
"375","NIS_RS02050",22351.8149046662,1.65006428998129,0.302132667725547,5.46138986691829,4.72421286703769e-08,7.54731104000134e-07,1600,"  ATP-dependent Clp protease ATP-binding subunit ClpA","  WP_012081757.1"," transl_table 11","  clpA","NIS_0380","ATP-dependent Clp protease ATP-binding subunit ClpA","F:GO:0005524; P:GO:0006508; F:GO:0008233; F:GO:0016887; P:GO:0043335","F:ATP binding; P:proteolysis; F:peptidase activity; F:ATPase activity; P:protein unfolding","EC:3.6.1.3; EC:3.6.1.15","Adenosinetriphosphatase; Nucleoside-triphosphate phosphatase",NA,NA,NA
"376","NIS_RS02055",1896.63292051868,2.08267983873256,0.336558266944939,6.18817020196175,6.08665906073822e-10,1.60768954657632e-08,296,"  leucyl/phenylalanyl-tRNA--protein transferase","  WP_012081758.1"," transl_table 11"," ","NIS_0381","leucyl/phenylalanyl-tRNA--protein transferase","C:GO:0005737; F:GO:0008914; P:GO:0030163","C:cytoplasm; F:leucyltransferase activity; P:protein catabolic process","EC:2.3.2.6","Lysine/arginine leucyltransferase",NA,NA,NA
"377","NIS_RS02060",3673.14962720228,1.60071878358229,0.272048001446741,5.88395715120024,4.00571584782976e-09,8.81702566061196e-08,297,"  transaldolase","  WP_197524244.1"," transl_table 11"," ","NIS_0382","transaldolase","F:GO:0004801; C:GO:0005737; P:GO:0005975; P:GO:0006098","F:sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity; C:cytoplasm; P:carbohydrate metabolic process; P:pentose-phosphate shunt","EC:2.2.1.2","Transaldolase",NA,NA,NA
"378","NIS_RS02065",1741.99423757605,1.09951414344942,0.323905819820581,3.39454889714074,0.000687417633758521,0.00283702985932423,298,"  type IV pilus twitching motility protein PilT","  WP_012081760.1"," transl_table 11"," ","NIS_0383","type IV pili twitching motility protein PilT","F:GO:0005524","F:ATP binding","","",NA,NA,NA
"393","NIS_RS02140",3185.6911418591,1.10978611722873,0.321631303046986,3.45049162415203,0.000559566530627102,0.00238387375735976,1605,"  phosphate acyltransferase PlsX","  WP_012081775.1"," transl_table 11","  plsX","NIS_0398","phosphate acyltransferase PlsX","C:GO:0005737; P:GO:0006633; P:GO:0008654; F:GO:0043811","C:cytoplasm; P:fatty acid biosynthetic process; P:phospholipid biosynthetic process; F:phosphate:acyl-[acyl carrier protein] acyltransferase activity","","",NA,NA,NA
"394","NIS_RS02145",2625.9166339503,1.25298816644057,0.300523526273308,4.16935133824116,3.05467787753709e-05,0.000200374730973542,309,"  ketoacyl-ACP synthase III","  WP_012081776.1"," transl_table 11"," ","NIS_0399","ketoacyl-ACP synthase III","F:GO:0004315; C:GO:0005737; P:GO:0006633; F:GO:0033818","F:3-oxoacyl-[acyl-carrier-protein] synthase activity; C:cytoplasm; P:fatty acid biosynthetic process; F:beta-ketoacyl-acyl-carrier-protein synthase III activity","EC:2.3.1.41; EC:2.3.1.85; EC:2.3.1.180","Beta-ketoacyl-[acyl-carrier-protein] synthase I; Fatty-acid synthase; Beta-ketoacyl-[acyl-carrier-protein] synthase III",NA,NA,NA
"409","NIS_RS02245",2695.58187105619,1.47945151088047,0.324256583302659,4.56259513935469,5.05251859706535e-06,4.31424109516658e-05,1609,"  quinolinate synthase NadA","  WP_197524245.1"," transl_table 11","  nadA","NIS_0414","quinolinate synthase NadA","F:GO:0008987; P:GO:0009435; P:GO:0019805; F:GO:0046872; F:GO:0051539","F:quinolinate synthetase A activity; P:NAD biosynthetic process; P:quinolinate biosynthetic process; F:metal ion binding; F:4 iron, 4 sulfur cluster binding","","",NA,NA,NA
"410","NIS_RS02250",1313.99737949211,1.74923431963041,0.333144612022633,5.25067570209293,1.51542275504047e-07,2.01480032062763e-06,321,"  carboxylating nicotinate-nucleotide diphosphorylase","  WP_041354129.1"," transl_table 11"," ","NIS_0415","carboxylating nicotinate-nucleotide diphosphorylase","F:GO:0004514; P:GO:0009435","F:nicotinate-nucleotide diphosphorylase (carboxylating) activity; P:NAD biosynthetic process","EC:2.4.2.19","Nicotinate-nucleotide diphosphorylase (carboxylating)",NA,NA,NA
"411","NIS_RS02255",1581.34648450346,1.89912548054276,0.352244255547045,5.39150163738899,6.98713224906428e-08,1.040714961308e-06,322,"  bifunctional oligoribonuclease/PAP phosphatase NrnA","  WP_012081793.1"," transl_table 11"," ","NIS_0416","bifunctional oligoribonuclease/PAP phosphatase NrnA","F:GO:0003676","F:nucleic acid binding","","",NA,NA,NA
"412","NIS_RS02260",1817.74556320987,1.1826761475283,0.421551107472559,2.8055344335806,0.00502332138757467,0.0150093509333113,323,"  M23 family metallopeptidase","  WP_012081794.1"," transl_table 11"," ","NIS_0417","M23 family metallopeptidase","C:GO:0016021; F:GO:0016787","C:integral component of membrane; F:hydrolase activity","","",NA,NA,NA
"414","NIS_RS02270",858.562575989162,1.06034550132984,0.290929276241378,3.64468476678879,0.000267719744243083,0.00127246977061636,325,"  hypothetical protein","  WP_041353967.1"," transl_table 11"," ","NIS_0419","conserved hypothetical protein","","","","",NA,NA,NA
"416","NIS_RS02280",15083.285521758,1.42995953277222,0.314556447977626,4.54595523940405,5.46866582858875e-06,4.57740555289042e-05,1610,"  translation initiation factor IF-2","  WP_012081798.1"," transl_table 11","  infB","NIS_0421","translation initiation factor IF-2","F:GO:0003743; F:GO:0003924; F:GO:0005525; C:GO:0005737; P:GO:0006413","F:translation initiation factor activity; F:GTPase activity; F:GTP binding; C:cytoplasm; P:translational initiation","EC:3.6.1.15","Nucleoside-triphosphate phosphatase",NA,NA,NA
"417","NIS_RS02285",2435.00849739572,2.12551934451813,0.322159724801805,6.59771902222032,4.17531605720983e-11,1.60521873936808e-09,1611,"  30S ribosome-binding factor RbfA","  WP_012081799.1"," transl_table 11","  rbfA","NIS_0422","ribosome-binding factor A","C:GO:0005737; P:GO:0030490","C:cytoplasm; P:maturation of SSU-rRNA","","",NA,NA,NA
"418","NIS_RS02290",1600.62648448764,1.74615171792793,0.334315762678379,5.22306128774364,1.75989109285545e-07,2.29541057834623e-06,1612,"  ribosome maturation factor RimP","  WP_012081800.1"," transl_table 11","  rimP","NIS_0423","ribosome maturation factor RimP","C:GO:0005737; P:GO:0042274","C:cytoplasm; P:ribosomal small subunit biogenesis","","",NA,NA,NA
"419","NIS_RS02295",839.035577297217,1.64278874442553,0.402105560283779,4.08546637173125,4.39883714832451e-05,0.000274892630625579,1613,"  bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD","  WP_012081801.1"," transl_table 11","  ribD","NIS_0424","bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD","F:GO:0008703; F:GO:0008835; P:GO:0009231; F:GO:0046872; P:GO:0055114","F:5-amino-6-(5-phosphoribosylamino)uracil reductase activity; F:diaminohydroxyphosphoribosylaminopyrimidine deaminase activity; P:riboflavin biosynthetic process; F:metal ion binding; P:oxidation-reduction process","EC:3.5.4.26; EC:1.1.1.193","Diaminohydroxyphosphoribosylaminopyrimidine deaminase; 5-amino-6-(5-phosphoribosylamino)uracil reductase",NA,NA,NA
"420","NIS_RS02300",460.146169020458,1.04381141872577,0.419769078518564,2.48663246566316,0.0128958549921721,0.0324196557607778,1614,"  bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE","  WP_012081802.1"," transl_table 11","  ubiE","NIS_0425","bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE","P:GO:0006744; P:GO:0009060; P:GO:0009234; P:GO:0032259; F:GO:0043333; F:GO:0102955","P:ubiquinone biosynthetic process; P:aerobic respiration; P:menaquinone biosynthetic process; P:methylation; F:2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity; F:S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity","EC:2.1.1.163; EC:2.1.1.201","Demethylmenaquinone methyltransferase; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase",NA,NA,NA
"431","NIS_RS02360",3401.95749457203,1.87942386791059,0.351115626230742,5.35272066380632,8.66415465294313e-08,1.26073029925073e-06,1619,"  elongation factor 4","  WP_012081813.1"," transl_table 11","  lepA","NIS_0436","elongation factor 4","F:GO:0003746; F:GO:0003924; F:GO:0005525; C:GO:0005886; P:GO:0006414; F:GO:0043022; P:GO:0045727","F:translation elongation factor activity; F:GTPase activity; F:GTP binding; C:plasma membrane; P:translational elongation; F:ribosome binding; P:positive regulation of translation","EC:3.6.1.15","Nucleoside-triphosphate phosphatase",NA,NA,NA
"442","NIS_RS02415",6635.46288709801,1.31898347276436,0.538234557230962,2.450573741586,0.0142628744325744,0.0355853328097353,346,"  hypothetical protein","  WP_012081822.1"," transl_table 11"," ","NIS_0445","---NA---","","","","",NA,NA,NA
"443","NIS_RS02420",1568.85075617479,1.82320711140519,0.554886992696785,3.28572688745918,0.00101719584545982,0.00398234183765989,347,"  hypothetical protein","  WP_041353974.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","NIS_RS02460",2899.34826025856,1.54025924400554,0.517518305183646,2.97624108862965,0.0029180536344661,0.00955481694194601,355,"  hypothetical protein","  WP_012081828.1"," transl_table 11"," ","NIS_0451","phage-related protein","","","","",NA,NA,NA
"450","NIS_RS02465",1413.02574659841,1.516711959994,0.53967516569258,2.81041644383907,0.00494774342015316,0.0148507268413991,356,"  hypothetical protein","  WP_012081829.1"," transl_table 11"," ","NIS_0452","phage-related protein","F:GO:0003676; F:GO:0004519; P:GO:0090305","F:nucleic acid binding; F:endonuclease activity; P:nucleic acid phosphodiester bond hydrolysis","","",NA,NA,NA
"452","NIS_RS02475",9885.80513362508,1.50938644848105,0.547914030419659,2.75478700066318,0.00587303556514957,0.0170343828031644,358,"  PD-(D/E)XK nuclease family protein","  WP_012081831.1"," transl_table 11"," ","NIS_0454","RecB protein","","","","",NA,NA,NA
"453","NIS_RS02480",11581.2387101385,1.9104854278214,0.54776391910799,3.48778983276691,0.000487030744729087,0.00212981877551506,359,"  DUF2815 family protein","  WP_012081832.1"," transl_table 11"," ","NIS_0455","DUF2815 family protein","","","","",NA,NA,NA
"470","NIS_RS02585",218.287571344343,1.70236481250154,0.572598477352303,2.97305158821462,0.00294854889040642,0.00962285889933298,379,"  hypothetical protein","  WP_012081848.1"," transl_table 11"," ","NIS_0471","hypothetical protein","","","","",NA,NA,NA
"471","NIS_RS02590",766.598895349534,2.31426344178364,0.591102495767336,3.9151643891799,9.03426322261026e-05,0.000499912721899188,380,"  hypothetical protein","  WP_012081849.1"," transl_table 11"," ","NIS_0472","Ig domain-containing protein","","","","",NA,NA,NA
"472","NIS_RS02595",92.6336191679788,2.56723189179178,0.677325404267398,3.79024893443724,0.000150496382582261,0.000778416015392844,381,"  hypothetical protein","  WP_041353985.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","NIS_RS02600",356.720599298216,2.13730169507517,0.582396816927185,3.66983752821985,0.000242704678738598,0.0011842314497073,382,"  hypothetical protein","  WP_012081850.1"," transl_table 11"," ","NIS_0473","hypothetical protein","","","","",NA,NA,NA
"507","NIS_RS02785",25811.2084604266,2.22499476934063,0.509531113561661,4.36674956665109,1.26109179043765e-05,9.29465401825625e-05,417,"  copper resistance system multicopper oxidase","  WP_012081882.1"," transl_table 11"," ","NIS_0505","copper resistance system multicopper oxidase","F:GO:0005507; F:GO:0016491; F:GO:0016787; C:GO:0042597; P:GO:0055114","F:copper ion binding; F:oxidoreductase activity; F:hydrolase activity; C:periplasmic space; P:oxidation-reduction process","","",NA,NA,NA
"508","NIS_RS02790",2706.58615507059,1.6356084121361,0.560476785447859,2.91824470629794,0.00352007986012215,0.0111930629260064,418,"  copper resistance protein B","  WP_012081883.1"," transl_table 11"," ","NIS_0506","copper resistance protein B","F:GO:0005507; C:GO:0005623; P:GO:0006878; C:GO:0009279","F:copper ion binding; C:cell; P:cellular copper ion homeostasis; C:cell outer membrane","","",NA,NA,NA
"509","NIS_RS02795",1838.57115520422,1.72046532210485,0.546536908366317,3.14793986603318,0.00164425514841823,0.0060656786760084,419,"  transcriptional regulator","  WP_012081884.1"," transl_table 11"," ","NIS_0507","transcriptional regulator","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"510","NIS_RS02800",2885.28458762767,1.46266173869927,0.54231250735583,2.69708280531979,0.00699498738295,0.0197293657558199,420,"  glycerophosphodiester phosphodiesterase","  WP_012081885.1"," transl_table 11"," ","NIS_0508","glycerophosphodiester phosphodiesterase","P:GO:0006629; F:GO:0008889","P:lipid metabolic process; F:glycerophosphodiester phosphodiesterase activity","EC:3.1.4.46","Glycerophosphodiester phosphodiesterase",NA,NA,NA
"511","NIS_RS02805",32856.5361885701,2.18094528643523,0.41986174331862,5.19443679054173,2.0534052397935e-07,2.64142583118892e-06,1621," note 60 kDa chaperone family"," promotes refolding of misfolded polypeptides especially under stressful conditions"," forms two stacked rings of heptamers to form a barrel-shaped 14mer","  groL","NIS_0509","chaperonin GroEL","F:GO:0005524; C:GO:0005737; P:GO:0042026; F:GO:0051082","F:ATP binding; C:cytoplasm; P:protein refolding; F:unfolded protein binding","","",NA,NA,NA
"512","NIS_RS02810",4296.76815356869,1.40371356654458,0.432370960731951,3.24654913033074,0.00116813284144794,0.00451967023224292,1622,"  co-chaperone GroES","  WP_041353991.1"," transl_table 11","  groES","NIS_0510","co-chaperone GroES","F:GO:0005524; C:GO:0005737; P:GO:0006457","F:ATP binding; C:cytoplasm; P:protein folding","","",NA,NA,NA
"546","NIS_RS02995",3150.25192173674,1.27390143354554,0.291851366629723,4.36489795561507,1.27182115383963e-05,9.29696570389784e-05,1627,"  ATP-dependent Clp protease ATP-binding subunit ClpX","  WP_012081919.1"," transl_table 11","  clpX","NIS_0542","ATP-dependent Clp protease ATP-binding subunit ClpX","F:GO:0005524; P:GO:0006457; P:GO:0006508; F:GO:0008233; F:GO:0008270; F:GO:0046983; F:GO:0051082","F:ATP binding; P:protein folding; P:proteolysis; F:peptidase activity; F:zinc ion binding; F:protein dimerization activity; F:unfolded protein binding","","",NA,NA,NA
"547","NIS_RS03000",3217.70504653146,1.31956988757518,0.310101846354195,4.25527904167323,2.08788462819132e-05,0.000143117627973945,451,"  MreB/Mrl family cell shape determining protein","  WP_173026303.1"," transl_table 11"," ","NIS_0543","rod shape-determining protein","F:GO:0005524; C:GO:0005737; P:GO:0008360","F:ATP binding; C:cytoplasm; P:regulation of cell shape","","",NA,NA,NA
"554","NIS_RS03035",6557.0648819919,1.38084023888168,0.26850323721324,5.1427321816051,2.70771489552337e-07,3.27072146831207e-06,1630,"  methionine synthase","  WP_012081926.1"," transl_table 11","  metH","NIS_0549","methionine synthase","F:GO:0008270; F:GO:0008705; P:GO:0009086; F:GO:0031419; P:GO:0032259; P:GO:0042558","F:zinc ion binding; F:methionine synthase activity; P:methionine biosynthetic process; F:cobalamin binding; P:methylation; P:pteridine-containing compound metabolic process","EC:2.1.1.13","Methionine synthase",NA,NA,NA
"555","NIS_RS03050",173.162351862464,1.69436405840005,0.390003427649996,4.34448504365616,1.39602753871546e-05,0.000100564747425285,457,"  DUF1080 domain-containing protein","  WP_012081928.1"," transl_table 11"," ","NIS_0551","DUF1080 domain-containing protein","","","","",NA,NA,NA
"556","NIS_RS03055",209.124523266519,1.72862272795265,0.402026843106754,4.29976942483324,1.70975902730652e-05,0.000120107540180646,458,"  cob(I)yrinic acid a,c-diamide adenosyltransferase","  WP_012081929.1"," transl_table 11"," ","NIS_0552","cob(I)yrinic acid a,c-diamide adenosyltransferase","F:GO:0005524; C:GO:0005737; P:GO:0006779; F:GO:0008817; P:GO:0009236","F:ATP binding; C:cytoplasm; P:porphyrin-containing compound biosynthetic process; F:cob(I)yrinic acid a,c-diamide adenosyltransferase activity; P:cobalamin biosynthetic process","EC:2.5.1.17","Cob(I)yrinic acid a,c-diamide adenosyltransferase",NA,NA,NA
"557","NIS_RS03060",855.398094846401,1.04542949296235,0.353075978776106,2.96091933692629,0.0030672225911169,0.00996093107049604,459,"  TonB-dependent receptor","  WP_012081930.1"," transl_table 11"," ","NIS_0553","TonB-dependent receptor","C:GO:0009279; C:GO:0016021","C:cell outer membrane; C:integral component of membrane","","",NA,NA,NA
"565","NIS_RS03105",4783.33325882284,1.51507306872022,0.27795414914491,5.45080213186652,5.01431360807152e-08,7.87054630134564e-07,1633,"  class II fructose-bisphosphate aldolase","  WP_012081939.1"," transl_table 11","  fbaA","NIS_0562","class II fructose-bisphosphate aldolase","F:GO:0004332; P:GO:0006096; F:GO:0008270","F:fructose-bisphosphate aldolase activity; P:glycolytic process; F:zinc ion binding","EC:4.1.2.13","Fructose-bisphosphate aldolase",NA,NA,NA
"575","NIS_RS03160",5893.36205145457,1.01019278970827,0.419804773662924,2.40633945367994,0.0161132846568604,0.0395544199569275,474,"  molybdopterin-dependent oxidoreductase","  WP_012081950.1"," transl_table 11"," ","NIS_0573","molybdopterin-dependent oxidoreductase","F:GO:0016491; F:GO:0043546; F:GO:0046872; F:GO:0051539; P:GO:0055114","F:oxidoreductase activity; F:molybdopterin cofactor binding; F:metal ion binding; F:4 iron, 4 sulfur cluster binding; P:oxidation-reduction process","","",NA,NA,NA
"652","NIS_RS03570",5351.6663268066,1.16056066564662,0.321490218799494,3.60994082488846,0.000306266867141319,0.00142756391483989,532,"  ATP citrate synthase subunit 2","  WP_012082030.1"," transl_table 11"," ","NIS_0653","ATP citrate synthase","F:GO:0000166; F:GO:0003878; F:GO:0016829","F:nucleotide binding; F:ATP citrate synthase activity; F:lyase activity","EC:2.3.3.8","ATP citrate synthase",NA,NA,NA
